image_id,width,height,bbox
LEAF_1133.jpg,1024,1024,"[37, 1, 396, 278]"
LEAF_1133.jpg,1024,1024,"[261, 169, 277, 564]"
LEAF_1133.jpg,1024,1024,"[835, 482, 189, 229]"
LEAF_1133.jpg,1024,1024,"[516, 195, 275, 469]"
LEAF_1133.jpg,1024,1024,"[605, 1, 200, 129]"
LEAF_1133.jpg,1024,1024,"[789, 213, 235, 169]"
LEAF_1133.jpg,1024,1024,"[528, 589, 192, 348]"
LEAF_1133.jpg,1024,1024,"[1, 750, 183, 274]"
LEAF_1133.jpg,1024,1024,"[162, 656, 285, 368]"
LEAF_1133.jpg,1024,1024,"[724, 876, 253, 148]"
LEAF_1133.jpg,1024,1024,"[719, 643, 305, 308]"
LEAF_1133.jpg,1024,1024,"[1, 577, 174, 204]"
LEAF_1134.jpg,1024,1024,"[278, 509, 267, 446]"
LEAF_1134.jpg,1024,1024,"[454, 465, 255, 340]"
LEAF_1134.jpg,1024,1024,"[508, 323, 447, 180]"
LEAF_1134.jpg,1024,1024,"[436, 53, 206, 410]"
LEAF_1134.jpg,1024,1024,"[266, 94, 249, 400]"
LEAF_1134.jpg,1024,1024,"[87, 345, 192, 158]"
LEAF_1134.jpg,1024,1024,"[61, 512, 162, 322]"
LEAF_1135.jpg,1024,1024,"[471, 410, 270, 216]"
LEAF_1135.jpg,1024,1024,"[224, 582, 378, 278]"
LEAF_1135.jpg,1024,1024,"[213, 337, 391, 228]"
LEAF_1135.jpg,1024,1024,"[315, 60, 291, 263]"
LEAF_1135.jpg,1024,1024,"[600, 2, 260, 396]"
LEAF_1135.jpg,1024,1024,"[721, 279, 171, 217]"
LEAF_1135.jpg,1024,1024,"[635, 613, 210, 334]"
LEAF_1135.jpg,1024,1024,"[154, 819, 263, 168]"
LEAF_1135.jpg,1024,1024,"[98, 554, 133, 143]"
LEAF_1135.jpg,1024,1024,"[82, 236, 226, 334]"
LEAF_1135.jpg,1024,1024,"[131, 152, 307, 185]"
LEAF_1135.jpg,1024,1024,"[85, 1, 172, 171]"
LEAF_1135.jpg,1024,1024,"[1, 202, 137, 227]"
LEAF_1136.jpg,1024,1024,"[171, 395, 513, 402]"
LEAF_1136.jpg,1024,1024,"[41, 122, 250, 306]"
LEAF_1136.jpg,1024,1024,"[268, 12, 606, 365]"
LEAF_1136.jpg,1024,1024,"[446, 149, 578, 622]"
LEAF_1136.jpg,1024,1024,"[1, 593, 210, 431]"
LEAF_1137.jpg,1024,1024,"[392, 247, 115, 104]"
LEAF_1137.jpg,1024,1024,"[462, 203, 130, 96]"
LEAF_1137.jpg,1024,1024,"[379, 83, 84, 160]"
LEAF_1137.jpg,1024,1024,"[458, 4, 92, 182]"
LEAF_1137.jpg,1024,1024,"[541, 155, 120, 115]"
LEAF_1137.jpg,1024,1024,"[641, 111, 120, 134]"
LEAF_1137.jpg,1024,1024,"[557, 2, 90, 131]"
LEAF_1137.jpg,1024,1024,"[657, 1, 84, 99]"
LEAF_1137.jpg,1024,1024,"[717, 69, 112, 124]"
LEAF_1137.jpg,1024,1024,"[790, 42, 117, 89]"
LEAF_1137.jpg,1024,1024,"[829, 191, 144, 61]"
LEAF_1137.jpg,1024,1024,"[863, 294, 132, 77]"
LEAF_1137.jpg,1024,1024,"[660, 275, 88, 148]"
LEAF_1137.jpg,1024,1024,"[576, 315, 77, 131]"
LEAF_1137.jpg,1024,1024,"[489, 350, 75, 129]"
LEAF_1137.jpg,1024,1024,"[398, 367, 89, 146]"
LEAF_1137.jpg,1024,1024,"[392, 521, 103, 99]"
LEAF_1137.jpg,1024,1024,"[484, 482, 86, 109]"
LEAF_1137.jpg,1024,1024,"[563, 450, 111, 122]"
LEAF_1137.jpg,1024,1024,"[642, 427, 124, 122]"
LEAF_1137.jpg,1024,1024,"[733, 406, 105, 121]"
LEAF_1137.jpg,1024,1024,"[875, 375, 146, 88]"
LEAF_1137.jpg,1024,1024,"[881, 472, 143, 79]"
LEAF_1137.jpg,1024,1024,"[272, 112, 73, 91]"
LEAF_1137.jpg,1024,1024,"[257, 263, 71, 117]"
LEAF_1137.jpg,1024,1024,"[170, 234, 84, 142]"
LEAF_1137.jpg,1024,1024,"[78, 221, 94, 160]"
LEAF_1137.jpg,1024,1024,"[262, 371, 77, 136]"
LEAF_1137.jpg,1024,1024,"[79, 600, 81, 120]"
LEAF_1137.jpg,1024,1024,"[13, 608, 65, 115]"
LEAF_1137.jpg,1024,1024,"[1, 320, 69, 109]"
LEAF_1137.jpg,1024,1024,"[50, 35, 88, 176]"
LEAF_1137.jpg,1024,1024,"[245, 521, 77, 121]"
LEAF_1137.jpg,1024,1024,"[169, 484, 80, 129]"
LEAF_1137.jpg,1024,1024,"[173, 588, 60, 133]"
LEAF_1137.jpg,1024,1024,"[264, 621, 69, 108]"
LEAF_1137.jpg,1024,1024,"[168, 723, 80, 127]"
LEAF_1137.jpg,1024,1024,"[97, 719, 76, 116]"
LEAF_1137.jpg,1024,1024,"[388, 628, 85, 121]"
LEAF_1137.jpg,1024,1024,"[473, 603, 73, 130]"
LEAF_1137.jpg,1024,1024,"[551, 585, 91, 129]"
LEAF_1137.jpg,1024,1024,"[619, 611, 99, 89]"
LEAF_1137.jpg,1024,1024,"[697, 671, 90, 144]"
LEAF_1137.jpg,1024,1024,"[841, 563, 125, 79]"
LEAF_1137.jpg,1024,1024,"[909, 747, 86, 186]"
LEAF_1137.jpg,1024,1024,"[254, 823, 69, 103]"
LEAF_1137.jpg,1024,1024,"[171, 842, 69, 93]"
LEAF_1137.jpg,1024,1024,"[75, 870, 90, 79]"
LEAF_1137.jpg,1024,1024,"[395, 744, 86, 108]"
LEAF_1137.jpg,1024,1024,"[485, 734, 85, 113]"
LEAF_1138.jpg,1024,1024,"[635, 416, 83, 135]"
LEAF_1138.jpg,1024,1024,"[654, 508, 85, 141]"
LEAF_1138.jpg,1024,1024,"[716, 684, 68, 158]"
LEAF_1138.jpg,1024,1024,"[335, 807, 82, 57]"
LEAF_1138.jpg,1024,1024,"[314, 691, 49, 82]"
LEAF_1138.jpg,1024,1024,"[477, 440, 72, 114]"
LEAF_1138.jpg,1024,1024,"[84, 116, 111, 107]"
LEAF_1138.jpg,1024,1024,"[1, 31, 124, 67]"
LEAF_1138.jpg,1024,1024,"[775, 184, 70, 131]"
LEAF_1138.jpg,1024,1024,"[846, 217, 72, 142]"
LEAF_1138.jpg,1024,1024,"[831, 391, 97, 87]"
LEAF_1138.jpg,1024,1024,"[697, 351, 137, 77]"
LEAF_1138.jpg,1024,1024,"[750, 537, 173, 90]"
LEAF_1138.jpg,1024,1024,"[773, 625, 169, 90]"
LEAF_1138.jpg,1024,1024,"[606, 856, 85, 80]"
LEAF_1138.jpg,1024,1024,"[446, 804, 57, 85]"
LEAF_1138.jpg,1024,1024,"[405, 861, 54, 76]"
LEAF_1138.jpg,1024,1024,"[366, 913, 48, 82]"
LEAF_1138.jpg,1024,1024,"[249, 928, 92, 70]"
LEAF_1138.jpg,1024,1024,"[78, 432, 57, 64]"
LEAF_1138.jpg,1024,1024,"[1, 540, 83, 113]"
LEAF_1138.jpg,1024,1024,"[942, 555, 82, 71]"
LEAF_1138.jpg,1024,1024,"[939, 482, 85, 66]"
LEAF_1138.jpg,1024,1024,"[654, 81, 109, 71]"
LEAF_1138.jpg,1024,1024,"[606, 236, 77, 97]"
LEAF_1138.jpg,1024,1024,"[623, 331, 73, 104]"
LEAF_1138.jpg,1024,1024,"[824, 60, 104, 90]"
LEAF_1138.jpg,1024,1024,"[533, 348, 93, 64]"
LEAF_1138.jpg,1024,1024,"[571, 641, 86, 112]"
LEAF_1138.jpg,1024,1024,"[526, 758, 71, 93]"
LEAF_1139.jpg,1024,1024,"[546, 510, 99, 77]"
LEAF_1139.jpg,1024,1024,"[470, 455, 113, 77]"
LEAF_1139.jpg,1024,1024,"[617, 414, 65, 83]"
LEAF_1139.jpg,1024,1024,"[615, 317, 134, 73]"
LEAF_1139.jpg,1024,1024,"[686, 386, 98, 71]"
LEAF_1139.jpg,1024,1024,"[841, 416, 90, 80]"
LEAF_1142.jpg,1024,1024,"[413, 457, 517, 340]"
LEAF_1142.jpg,1024,1024,"[163, 591, 305, 433]"
LEAF_1142.jpg,1024,1024,"[1, 450, 370, 280]"
LEAF_1142.jpg,1024,1024,"[463, 636, 255, 385]"
LEAF_1142.jpg,1024,1024,"[82, 15, 595, 341]"
LEAF_1142.jpg,1024,1024,"[692, 267, 332, 418]"
LEAF_1142.jpg,1024,1024,"[831, 708, 193, 316]"
LEAF_1143.jpg,1024,1024,"[82, 356, 506, 471]"
LEAF_1143.jpg,1024,1024,"[571, 401, 296, 555]"
LEAF_1143.jpg,1024,1024,"[834, 484, 190, 243]"
LEAF_1143.jpg,1024,1024,"[575, 223, 417, 256]"
LEAF_1144.jpg,1024,1024,"[168, 150, 443, 435]"
LEAF_1144.jpg,1024,1024,"[838, 236, 186, 485]"
LEAF_1144.jpg,1024,1024,"[298, 773, 201, 210]"
LEAF_1144.jpg,1024,1024,"[518, 269, 289, 395]"
LEAF_1145.jpg,1024,1024,"[1, 269, 251, 485]"
LEAF_1145.jpg,1024,1024,"[183, 457, 299, 401]"
LEAF_1145.jpg,1024,1024,"[907, 581, 98, 199]"
LEAF_1145.jpg,1024,1024,"[323, 837, 105, 161]"
LEAF_1145.jpg,1024,1024,"[608, 694, 63, 92]"
LEAF_1145.jpg,1024,1024,"[587, 180, 74, 189]"
LEAF_1145.jpg,1024,1024,"[673, 6, 68, 111]"
LEAF_1145.jpg,1024,1024,"[499, 29, 64, 103]"
LEAF_1145.jpg,1024,1024,"[511, 140, 78, 101]"
LEAF_1145.jpg,1024,1024,"[8, 110, 181, 177]"
LEAF_1145.jpg,1024,1024,"[838, 772, 47, 117]"
LEAF_1146.jpg,1024,1024,"[540, 292, 196, 369]"
LEAF_1146.jpg,1024,1024,"[33, 335, 494, 412]"
LEAF_1146.jpg,1024,1024,"[823, 280, 201, 475]"
LEAF_1146.jpg,1024,1024,"[259, 1, 215, 345]"
LEAF_1146.jpg,1024,1024,"[229, 716, 304, 308]"
LEAF_1146.jpg,1024,1024,"[589, 619, 244, 398]"
LEAF_1146.jpg,1024,1024,"[116, 806, 146, 209]"
LEAF_1146.jpg,1024,1024,"[808, 118, 216, 161]"
LEAF_1146.jpg,1024,1024,"[450, 161, 147, 116]"
LEAF_1146.jpg,1024,1024,"[130, 111, 139, 242]"
LEAF_1147.jpg,1024,1024,"[387, 148, 525, 771]"
LEAF_1148.jpg,1024,1024,"[432, 95, 495, 840]"
LEAF_1148.jpg,1024,1024,"[95, 56, 337, 712]"
LEAF_1149.jpg,1024,1024,"[758, 723, 113, 90]"
LEAF_1149.jpg,1024,1024,"[683, 912, 126, 97]"
LEAF_1150.jpg,1024,1024,"[130, 733, 171, 127]"
LEAF_1150.jpg,1024,1024,"[82, 814, 96, 107]"
LEAF_1151.jpg,1024,1024,"[855, 790, 169, 213]"
LEAF_1151.jpg,1024,1024,"[17, 597, 152, 197]"
LEAF_1151.jpg,1024,1024,"[81, 402, 169, 182]"
LEAF_1154.jpg,1024,1024,"[523, 402, 359, 282]"
LEAF_1154.jpg,1024,1024,"[136, 232, 359, 310]"
LEAF_1154.jpg,1024,1024,"[341, 7, 160, 223]"
LEAF_1154.jpg,1024,1024,"[131, 596, 396, 398]"
LEAF_1155.jpg,1024,1024,"[433, 267, 455, 378]"
LEAF_1155.jpg,1024,1024,"[356, 1, 471, 269]"
LEAF_1155.jpg,1024,1024,"[1, 197, 220, 399]"
LEAF_1155.jpg,1024,1024,"[112, 575, 302, 366]"
LEAF_1155.jpg,1024,1024,"[385, 627, 202, 278]"
LEAF_1155.jpg,1024,1024,"[571, 545, 402, 442]"
LEAF_1155.jpg,1024,1024,"[1, 613, 211, 350]"
LEAF_1156.jpg,1024,1024,"[74, 263, 867, 462]"
LEAF_1156.jpg,1024,1024,"[535, 1, 420, 268]"
LEAF_1157.jpg,1024,1024,"[267, 161, 749, 758]"
LEAF_1157.jpg,1024,1024,"[1, 20, 505, 412]"
LEAF_1158.jpg,1024,1024,"[628, 113, 331, 425]"
LEAF_1158.jpg,1024,1024,"[751, 719, 225, 277]"
LEAF_1158.jpg,1024,1024,"[1, 715, 280, 243]"
LEAF_1158.jpg,1024,1024,"[404, 258, 409, 462]"
LEAF_1158.jpg,1024,1024,"[161, 1, 503, 204]"
LEAF_1158.jpg,1024,1024,"[401, 915, 421, 109]"
LEAF_1159.jpg,1024,1024,"[138, 518, 259, 212]"
LEAF_1159.jpg,1024,1024,"[343, 238, 145, 297]"
LEAF_1159.jpg,1024,1024,"[478, 453, 370, 199]"
LEAF_1159.jpg,1024,1024,"[882, 462, 142, 272]"
LEAF_1159.jpg,1024,1024,"[599, 102, 209, 179]"
LEAF_1159.jpg,1024,1024,"[36, 281, 224, 156]"
LEAF_1159.jpg,1024,1024,"[521, 859, 121, 154]"
LEAF_1159.jpg,1024,1024,"[140, 862, 106, 145]"
LEAF_1160.jpg,1024,1024,"[321, 727, 224, 263]"
LEAF_1160.jpg,1024,1024,"[538, 812, 462, 212]"
LEAF_1160.jpg,1024,1024,"[880, 712, 144, 124]"
LEAF_1160.jpg,1024,1024,"[527, 521, 114, 208]"
LEAF_1160.jpg,1024,1024,"[262, 571, 197, 169]"
LEAF_1160.jpg,1024,1024,"[1, 677, 278, 244]"
LEAF_1160.jpg,1024,1024,"[47, 332, 281, 189]"
LEAF_1160.jpg,1024,1024,"[699, 21, 238, 212]"
LEAF_1160.jpg,1024,1024,"[557, 41, 100, 189]"
LEAF_1160.jpg,1024,1024,"[777, 575, 181, 132]"
LEAF_1160.jpg,1024,1024,"[784, 415, 106, 97]"
LEAF_1160.jpg,1024,1024,"[717, 309, 76, 87]"
LEAF_1160.jpg,1024,1024,"[521, 282, 100, 160]"
LEAF_1161.jpg,1024,1024,"[384, 6, 405, 719]"
LEAF_1161.jpg,1024,1024,"[743, 586, 281, 340]"
LEAF_1161.jpg,1024,1024,"[1, 566, 479, 400]"
LEAF_1163.jpg,1024,1024,"[560, 525, 190, 171]"
LEAF_1163.jpg,1024,1024,"[215, 390, 241, 114]"
LEAF_1163.jpg,1024,1024,"[127, 41, 89, 197]"
LEAF_1163.jpg,1024,1024,"[51, 1, 101, 84]"
LEAF_1163.jpg,1024,1024,"[257, 629, 85, 194]"
LEAF_1163.jpg,1024,1024,"[153, 529, 99, 185]"
LEAF_1163.jpg,1024,1024,"[645, 756, 60, 196]"
LEAF_1163.jpg,1024,1024,"[464, 707, 74, 203]"
LEAF_1163.jpg,1024,1024,"[388, 669, 71, 122]"
LEAF_1163.jpg,1024,1024,"[353, 528, 124, 121]"
LEAF_1163.jpg,1024,1024,"[352, 67, 176, 125]"
LEAF_1163.jpg,1024,1024,"[229, 1, 125, 148]"
LEAF_1163.jpg,1024,1024,"[723, 62, 154, 129]"
LEAF_1163.jpg,1024,1024,"[925, 651, 99, 208]"
LEAF_1163.jpg,1024,1024,"[720, 545, 155, 241]"
LEAF_1164.jpg,1024,1024,"[233, 439, 268, 542]"
LEAF_1164.jpg,1024,1024,"[471, 441, 420, 569]"
LEAF_1164.jpg,1024,1024,"[497, 330, 527, 292]"
LEAF_1164.jpg,1024,1024,"[466, 64, 417, 324]"
LEAF_1164.jpg,1024,1024,"[257, 1, 227, 397]"
LEAF_1164.jpg,1024,1024,"[1, 1, 268, 199]"
LEAF_1164.jpg,1024,1024,"[1, 608, 185, 138]"
LEAF_1164.jpg,1024,1024,"[1, 732, 273, 171]"
LEAF_1164.jpg,1024,1024,"[58, 478, 234, 129]"
LEAF_1164.jpg,1024,1024,"[146, 264, 77, 181]"
LEAF_1164.jpg,1024,1024,"[48, 404, 113, 85]"
LEAF_1165.jpg,1024,1024,"[783, 234, 168, 267]"
LEAF_1165.jpg,1024,1024,"[346, 1, 383, 333]"
LEAF_1165.jpg,1024,1024,"[99, 63, 113, 265]"
LEAF_1165.jpg,1024,1024,"[243, 431, 174, 245]"
LEAF_1165.jpg,1024,1024,"[323, 477, 377, 190]"
LEAF_1165.jpg,1024,1024,"[573, 546, 197, 246]"
LEAF_1165.jpg,1024,1024,"[639, 478, 309, 227]"
LEAF_1165.jpg,1024,1024,"[619, 797, 301, 222]"
LEAF_1165.jpg,1024,1024,"[1, 709, 199, 116]"
LEAF_1165.jpg,1024,1024,"[1, 899, 148, 108]"
LEAF_1165.jpg,1024,1024,"[338, 326, 210, 144]"
LEAF_1165.jpg,1024,1024,"[210, 12, 142, 141]"
LEAF_1165.jpg,1024,1024,"[910, 1, 114, 165]"
LEAF_1166.jpg,1024,1024,"[662, 416, 320, 144]"
LEAF_1166.jpg,1024,1024,"[61, 441, 151, 290]"
LEAF_1166.jpg,1024,1024,"[238, 711, 329, 106]"
LEAF_1166.jpg,1024,1024,"[588, 802, 141, 207]"
LEAF_1166.jpg,1024,1024,"[145, 305, 368, 141]"
LEAF_1166.jpg,1024,1024,"[595, 1, 201, 352]"
LEAF_1166.jpg,1024,1024,"[372, 1, 190, 117]"
LEAF_1166.jpg,1024,1024,"[1, 558, 103, 180]"
LEAF_1167.jpg,1024,1024,"[302, 311, 253, 219]"
LEAF_1167.jpg,1024,1024,"[864, 99, 160, 252]"
LEAF_1167.jpg,1024,1024,"[935, 604, 89, 214]"
LEAF_1167.jpg,1024,1024,"[588, 508, 223, 242]"
LEAF_1167.jpg,1024,1024,"[134, 463, 194, 240]"
LEAF_1167.jpg,1024,1024,"[49, 825, 219, 164]"
LEAF_1167.jpg,1024,1024,"[67, 1, 125, 195]"
LEAF_1167.jpg,1024,1024,"[304, 1, 107, 212]"
LEAF_1167.jpg,1024,1024,"[589, 1, 304, 130]"
LEAF_1167.jpg,1024,1024,"[583, 243, 291, 251]"
LEAF_1167.jpg,1024,1024,"[708, 246, 176, 88]"
LEAF_1167.jpg,1024,1024,"[682, 138, 234, 119]"
LEAF_1167.jpg,1024,1024,"[805, 634, 93, 194]"
LEAF_1167.jpg,1024,1024,"[778, 631, 120, 65]"
LEAF_1167.jpg,1024,1024,"[358, 827, 154, 127]"
LEAF_1167.jpg,1024,1024,"[277, 818, 181, 192]"
LEAF_1168.jpg,1024,1024,"[268, 194, 193, 418]"
LEAF_1168.jpg,1024,1024,"[574, 64, 450, 258]"
LEAF_1168.jpg,1024,1024,"[554, 226, 330, 229]"
LEAF_1168.jpg,1024,1024,"[96, 550, 240, 225]"
LEAF_1168.jpg,1024,1024,"[779, 649, 245, 268]"
LEAF_1168.jpg,1024,1024,"[252, 1, 221, 112]"
LEAF_1168.jpg,1024,1024,"[645, 246, 179, 280]"
LEAF_1168.jpg,1024,1024,"[815, 537, 209, 110]"
LEAF_1168.jpg,1024,1024,"[563, 601, 149, 125]"
LEAF_1168.jpg,1024,1024,"[400, 619, 180, 140]"
LEAF_1168.jpg,1024,1024,"[169, 843, 276, 163]"
LEAF_1168.jpg,1024,1024,"[186, 321, 124, 242]"
LEAF_1168.jpg,1024,1024,"[101, 311, 154, 118]"
LEAF_1169.jpg,1024,1024,"[448, 520, 418, 396]"
LEAF_1169.jpg,1024,1024,"[302, 567, 321, 355]"
LEAF_1169.jpg,1024,1024,"[771, 95, 240, 396]"
LEAF_1169.jpg,1024,1024,"[1, 391, 311, 487]"
LEAF_1170.jpg,1024,1024,"[1, 283, 406, 403]"
LEAF_1170.jpg,1024,1024,"[86, 594, 484, 273]"
LEAF_1170.jpg,1024,1024,"[326, 573, 387, 202]"
LEAF_1170.jpg,1024,1024,"[841, 781, 164, 219]"
LEAF_1170.jpg,1024,1024,"[496, 695, 215, 305]"
LEAF_1170.jpg,1024,1024,"[134, 12, 297, 327]"
LEAF_1171.jpg,1024,1024,"[4, 681, 454, 153]"
LEAF_1171.jpg,1024,1024,"[443, 356, 319, 143]"
LEAF_1171.jpg,1024,1024,"[724, 263, 283, 488]"
LEAF_1171.jpg,1024,1024,"[717, 1, 211, 272]"
LEAF_1171.jpg,1024,1024,"[280, 7, 475, 241]"
LEAF_1171.jpg,1024,1024,"[107, 559, 635, 175]"
LEAF_1171.jpg,1024,1024,"[343, 829, 579, 148]"
LEAF_1172.jpg,1024,1024,"[376, 303, 115, 206]"
LEAF_1172.jpg,1024,1024,"[240, 503, 244, 63]"
LEAF_1172.jpg,1024,1024,"[75, 597, 128, 182]"
LEAF_1172.jpg,1024,1024,"[910, 144, 114, 294]"
LEAF_1172.jpg,1024,1024,"[873, 406, 93, 154]"
LEAF_1172.jpg,1024,1024,"[537, 514, 153, 208]"
LEAF_1172.jpg,1024,1024,"[332, 564, 275, 144]"
LEAF_1172.jpg,1024,1024,"[281, 653, 175, 38]"
LEAF_1172.jpg,1024,1024,"[116, 748, 162, 115]"
LEAF_1172.jpg,1024,1024,"[156, 760, 201, 143]"
LEAF_1172.jpg,1024,1024,"[138, 908, 148, 77]"
LEAF_1172.jpg,1024,1024,"[562, 387, 102, 196]"
LEAF_1172.jpg,1024,1024,"[627, 610, 263, 121]"
LEAF_1172.jpg,1024,1024,"[738, 864, 87, 80]"
LEAF_1172.jpg,1024,1024,"[380, 860, 71, 103]"
LEAF_1172.jpg,1024,1024,"[87, 504, 87, 114]"
LEAF_1172.jpg,1024,1024,"[224, 336, 177, 129]"
LEAF_1172.jpg,1024,1024,"[690, 445, 141, 80]"
LEAF_1173.jpg,1024,1024,"[374, 348, 274, 311]"
LEAF_1173.jpg,1024,1024,"[236, 78, 289, 310]"
LEAF_1173.jpg,1024,1024,"[39, 372, 265, 260]"
LEAF_1173.jpg,1024,1024,"[158, 667, 266, 292]"
LEAF_1173.jpg,1024,1024,"[445, 593, 228, 263]"
LEAF_1173.jpg,1024,1024,"[656, 681, 277, 302]"
LEAF_1173.jpg,1024,1024,"[772, 153, 252, 269]"
LEAF_1173.jpg,1024,1024,"[638, 1, 219, 133]"
LEAF_1174.jpg,1024,1024,"[81, 221, 519, 409]"
LEAF_1174.jpg,1024,1024,"[179, 521, 708, 480]"
LEAF_1174.jpg,1024,1024,"[284, 35, 568, 429]"
LEAF_1174.jpg,1024,1024,"[409, 791, 515, 233]"
LEAF_1175.jpg,1024,1024,"[529, 329, 195, 204]"
LEAF_1175.jpg,1024,1024,"[366, 26, 193, 421]"
LEAF_1175.jpg,1024,1024,"[192, 1, 272, 218]"
LEAF_1175.jpg,1024,1024,"[528, 1, 272, 235]"
LEAF_1175.jpg,1024,1024,"[785, 334, 124, 222]"
LEAF_1175.jpg,1024,1024,"[685, 287, 111, 129]"
LEAF_1175.jpg,1024,1024,"[813, 303, 210, 147]"
LEAF_1175.jpg,1024,1024,"[788, 601, 188, 161]"
LEAF_1175.jpg,1024,1024,"[541, 561, 189, 202]"
LEAF_1175.jpg,1024,1024,"[381, 584, 146, 260]"
LEAF_1175.jpg,1024,1024,"[338, 523, 166, 116]"
LEAF_1175.jpg,1024,1024,"[351, 818, 151, 196]"
LEAF_1175.jpg,1024,1024,"[493, 792, 140, 151]"
LEAF_1175.jpg,1024,1024,"[685, 810, 108, 182]"
LEAF_1175.jpg,1024,1024,"[815, 752, 161, 144]"
LEAF_1176.jpg,1024,1024,"[255, 675, 225, 123]"
LEAF_1176.jpg,1024,1024,"[238, 385, 277, 273]"
LEAF_1176.jpg,1024,1024,"[353, 253, 193, 123]"
LEAF_1176.jpg,1024,1024,"[550, 268, 150, 111]"
LEAF_1176.jpg,1024,1024,"[580, 370, 268, 199]"
LEAF_1176.jpg,1024,1024,"[452, 428, 187, 337]"
LEAF_1176.jpg,1024,1024,"[728, 808, 183, 97]"
LEAF_1176.jpg,1024,1024,"[555, 700, 193, 102]"
LEAF_1177.jpg,1024,1024,"[369, 229, 443, 464]"
LEAF_1177.jpg,1024,1024,"[302, 58, 375, 236]"
LEAF_1177.jpg,1024,1024,"[803, 166, 221, 222]"
LEAF_1177.jpg,1024,1024,"[405, 379, 526, 625]"
LEAF_1177.jpg,1024,1024,"[60, 206, 337, 376]"
LEAF_1177.jpg,1024,1024,"[1, 1, 242, 218]"
LEAF_1178.jpg,1024,1024,"[597, 54, 214, 405]"
LEAF_1178.jpg,1024,1024,"[358, 115, 255, 358]"
LEAF_1178.jpg,1024,1024,"[137, 142, 232, 301]"
LEAF_1178.jpg,1024,1024,"[40, 378, 233, 216]"
LEAF_1178.jpg,1024,1024,"[173, 448, 248, 301]"
LEAF_1178.jpg,1024,1024,"[332, 469, 248, 399]"
LEAF_1178.jpg,1024,1024,"[616, 490, 240, 452]"
LEAF_1178.jpg,1024,1024,"[859, 581, 165, 222]"
LEAF_1178.jpg,1024,1024,"[851, 480, 82, 166]"
LEAF_1178.jpg,1024,1024,"[827, 212, 190, 291]"
LEAF_1178.jpg,1024,1024,"[833, 70, 191, 173]"
LEAF_1178.jpg,1024,1024,"[782, 814, 233, 195]"
LEAF_1178.jpg,1024,1024,"[108, 882, 304, 142]"
LEAF_1178.jpg,1024,1024,"[36, 753, 259, 157]"
LEAF_0100.jpg,416,416,"[105, 42, 162, 312]"
LEAF_0101.jpg,416,416,"[69, 18, 132, 233]"
LEAF_0101.jpg,416,416,"[200, 57, 104, 161]"
LEAF_0101.jpg,416,416,"[211, 163, 180, 95]"
LEAF_0102.jpg,416,416,"[337, 234, 54, 131]"
LEAF_0102.jpg,416,416,"[291, 192, 55, 164]"
LEAF_0102.jpg,416,416,"[234, 167, 49, 109]"
LEAF_0102.jpg,416,416,"[67, 40, 91, 74]"
LEAF_0102.jpg,416,416,"[112, 86, 55, 101]"
LEAF_0102.jpg,416,416,"[35, 180, 92, 79]"
LEAF_0102.jpg,416,416,"[33, 234, 69, 107]"
LEAF_0102.jpg,416,416,"[95, 245, 67, 82]"
LEAF_0103.jpg,416,416,"[151, 35, 105, 355]"
LEAF_0103.jpg,416,416,"[86, 278, 108, 107]"
LEAF_0103.jpg,416,416,"[268, 110, 147, 147]"
LEAF_0104.jpg,416,416,"[245, 81, 37, 39]"
LEAF_0104.jpg,416,416,"[142, 244, 34, 59]"
LEAF_0104.jpg,416,416,"[278, 52, 32, 50]"
LEAF_0104.jpg,416,416,"[1, 157, 56, 111]"
LEAF_0104.jpg,416,416,"[22, 268, 49, 46]"
LEAF_0104.jpg,416,416,"[36, 317, 34, 59]"
LEAF_0104.jpg,416,416,"[64, 319, 26, 72]"
LEAF_0104.jpg,416,416,"[90, 353, 43, 61]"
LEAF_0104.jpg,416,416,"[140, 368, 28, 46]"
LEAF_0104.jpg,416,416,"[290, 311, 34, 46]"
LEAF_0104.jpg,416,416,"[340, 246, 25, 47]"
LEAF_0104.jpg,416,416,"[250, 166, 46, 63]"
LEAF_0104.jpg,416,416,"[275, 241, 17, 35]"
LEAF_0104.jpg,416,416,"[220, 156, 28, 27]"
LEAF_0104.jpg,416,416,"[296, 73, 72, 51]"
LEAF_0104.jpg,416,416,"[277, 128, 38, 70]"
LEAF_0104.jpg,416,416,"[237, 305, 24, 25]"
LEAF_0104.jpg,416,416,"[172, 325, 28, 28]"
LEAF_0104.jpg,416,416,"[206, 255, 23, 27]"
LEAF_0104.jpg,416,416,"[116, 268, 27, 44]"
LEAF_0104.jpg,416,416,"[76, 257, 32, 53]"
LEAF_0105.jpg,416,416,"[162, 29, 116, 385]"
LEAF_0105.jpg,416,416,"[51, 223, 124, 192]"
LEAF_0105.jpg,416,416,"[69, 53, 113, 174]"
LEAF_0105.jpg,416,416,"[261, 34, 83, 304]"
LEAF_0105.jpg,416,416,"[333, 236, 81, 175]"
LEAF_0105.jpg,416,416,"[1, 238, 57, 176]"
LEAF_0105.jpg,416,416,"[1, 8, 74, 188]"
LEAF_0106.jpg,416,416,"[63, 84, 277, 288]"
LEAF_0107.jpg,416,416,"[12, 24, 392, 370]"
LEAF_0108.jpg,416,416,"[46, 105, 358, 215]"
